new_dwc:kingdom,new_dwc:phylum,new_dwc:class,new_dwc:order,new_dwc:family,count
animalia,arthropoda,arachnida,araneae,filistatidae,98
animalia,arthropoda,arachnida,araneae,gallieniellidae,73
animalia,arthropoda,arachnida,araneae,gnaphosidae,1395
animalia,arthropoda,arachnida,araneae,gradungulidae,31
animalia,arthropoda,arachnida,araneae,hahniidae,200
animalia,arthropoda,arachnida,araneae,halidae,1
animalia,arthropoda,arachnida,araneae,hersiliidae,182
animalia,arthropoda,arachnida,araneae,heteropodidae,18
animalia,arthropoda,arachnida,araneae,hexathelidae,163
animalia,arthropoda,arachnida,araneae,hickmaniidae,1
animalia,arthropoda,arachnida,araneae,holarchaeidae,10
animalia,arthropoda,arachnida,araneae,homalonychidae,8
animalia,arthropoda,arachnida,araneae,huttoniidae,7
animalia,arthropoda,arachnida,araneae,hypochilidae,29
animalia,arthropoda,arachnida,araneae,idiopidae,314
animalia,arthropoda,arachnida,araneae,insecutoridae,1
animalia,arthropoda,arachnida,araneae,lamponidae,455
animalia,arthropoda,arachnida,araneae,leptonetidae,14
animalia,arthropoda,arachnida,araneae,linyphiidae,4399
animalia,arthropoda,arachnida,araneae,liocranidae,113
animalia,arthropoda,arachnida,araneae,liphistiidae,26
animalia,arthropoda,arachnida,araneae,lycosidae,2285
animalia,arthropoda,arachnida,araneae,malkaridae,29
animalia,arthropoda,arachnida,araneae,mecicobothriidae,13
animalia,arthropoda,arachnida,araneae,mecysmaucheniidae,20
animalia,arthropoda,arachnida,araneae,micropholcommatidae,171
animalia,arthropoda,arachnida,araneae,microstigmatidae,8
animalia,arthropoda,arachnida,araneae,micryphantidae,1
animalia,arthropoda,arachnida,araneae,migidae,56
animalia,arthropoda,arachnida,araneae,mimetidae,226
animalia,arthropoda,arachnida,araneae,miturgidae,244
animalia,arthropoda,arachnida,araneae,mysmenidae,61
animalia,arthropoda,arachnida,araneae,nemesiidae,324
animalia,arthropoda,arachnida,araneae,nephilidae,83
animalia,arthropoda,arachnida,araneae,nesticidae,55
animalia,arthropoda,arachnida,araneae,nicodamidae,113
animalia,arthropoda,arachnida,araneae,ochyroceratidae,80
animalia,arthropoda,arachnida,araneae,oecobiidae,65
animalia,arthropoda,arachnida,araneae,oonopidae,729
animalia,arthropoda,arachnida,araneae,orsolobidae,85
animalia,arthropoda,arachnida,araneae,oxyopidae,284
animalia,arthropoda,arachnida,araneae,palpimanidae,45
animalia,arthropoda,arachnida,araneae,pararchaeidae,61
animalia,arthropoda,arachnida,araneae,paratropididae,12
animalia,arthropoda,arachnida,araneae,periegopidae,3
animalia,arthropoda,arachnida,araneae,philodromidae,416
animalia,arthropoda,arachnida,araneae,pholcidae,661
animalia,arthropoda,arachnida,araneae,phrurolithidae,127
animalia,arthropoda,arachnida,araneae,phyxelididae,34
animalia,arthropoda,arachnida,araneae,pimoidae,18
animalia,arthropoda,arachnida,araneae,pisauridae,277
animalia,arthropoda,arachnida,araneae,platoridae,2
animalia,arthropoda,arachnida,araneae,plectreuridae,24
animalia,arthropoda,arachnida,araneae,prodidomidae,366
animalia,arthropoda,arachnida,araneae,psechridae,46
animalia,arthropoda,arachnida,araneae,pycnothelidae,1
animalia,arthropoda,arachnida,araneae,salticidae,4560
animalia,arthropoda,arachnida,araneae,scytodidae,124
animalia,arthropoda,arachnida,araneae,segestriidae,124
animalia,arthropoda,arachnida,araneae,selenopidae,151
animalia,arthropoda,arachnida,araneae,senoculidae,46
animalia,arthropoda,arachnida,araneae,sicariidae,126
animalia,arthropoda,arachnida,araneae,sparassidae,736
animalia,arthropoda,arachnida,araneae,spatiatoridae,3
animalia,arthropoda,arachnida,araneae,stenochilidae,9
animalia,arthropoda,arachnida,araneae,stiphidiidae,176
animalia,arthropoda,arachnida,araneae,symphytognathidae,48
animalia,arthropoda,arachnida,araneae,synaphridae,4
animalia,arthropoda,arachnida,araneae,synotaxidae,45
animalia,arthropoda,arachnida,araneae,telemidae,10
animalia,arthropoda,arachnida,araneae,tengellidae,32
animalia,arthropoda,arachnida,araneae,tetrablemmidae,38
animalia,arthropoda,arachnida,araneae,tetragnathidae,842
animalia,arthropoda,arachnida,araneae,theraphosidae,491
animalia,arthropoda,arachnida,araneae,theridiidae,2463
animalia,arthropoda,arachnida,araneae,theridiosomatidae,134
animalia,arthropoda,arachnida,araneae,thomisidae,1272
animalia,arthropoda,arachnida,araneae,titanoecidae,66
animalia,arthropoda,arachnida,araneae,toxopidae,8
animalia,arthropoda,arachnida,araneae,trachelidae,84
animalia,arthropoda,arachnida,araneae,trechaleidae,109
animalia,arthropoda,arachnida,araneae,trochanteriidae,206
animalia,arthropoda,arachnida,araneae,udubidae,1
animalia,arthropoda,arachnida,araneae,uloboridae,268
animalia,arthropoda,arachnida,araneae,viridasiidae,2
animalia,arthropoda,arachnida,araneae,zodariidae,774
animalia,arthropoda,arachnida,araneae,zoridae,131
animalia,arthropoda,arachnida,araneae,zorocratidae,39
animalia,arthropoda,arachnida,araneae,zoropsidae,64
animalia,arthropoda,arachnida,astigmata,,12
animalia,arthropoda,arachnida,astigmata,acaridae,168
animalia,arthropoda,arachnida,astigmata,algophagidae,11
animalia,arthropoda,arachnida,astigmata,alloptidae,8
animalia,arthropoda,arachnida,astigmata,analgidae,30
animalia,arthropoda,arachnida,astigmata,apionacaridae,1
animalia,arthropoda,arachnida,astigmata,ascouracaridae,2
animalia,arthropoda,arachnida,astigmata,atopomelidae,51
animalia,arthropoda,arachnida,astigmata,avenzoariidae,12
animalia,arthropoda,arachnida,astigmata,canestriniidae,13
animalia,arthropoda,arachnida,astigmata,carpoglyphidae,7
animalia,arthropoda,arachnida,astigmata,caudiferidae,1
animalia,arthropoda,arachnida,astigmata,chaetodactylidae,15
animalia,arthropoda,arachnida,astigmata,chirodiscidae,32
animalia,arthropoda,arachnida,astigmata,chirorhynchobiidae,1
animalia,arthropoda,arachnida,astigmata,chortoglyphidae,7
animalia,arthropoda,arachnida,astigmata,crypturoptidae,2
animalia,arthropoda,arachnida,astigmata,cytoditidae,3
animalia,arthropoda,arachnida,astigmata,dermationidae,5
animalia,arthropoda,arachnida,astigmata,dermoglyphidae,6
animalia,arthropoda,arachnida,astigmata,echimyopodidae,9
animalia,arthropoda,arachnida,astigmata,eustathiidae,4
animalia,arthropoda,arachnida,astigmata,falculiferidae,4
animalia,arthropoda,arachnida,astigmata,gabuciniidae,2
animalia,arthropoda,arachnida,astigmata,gastronyssidae,17
animalia,arthropoda,arachnida,astigmata,glycyphagidae,239
animalia,arthropoda,arachnida,astigmata,guanolichidae,1
animalia,arthropoda,arachnida,astigmata,hemisarcoptidae,8
animalia,arthropoda,arachnida,astigmata,heterocoptidae,4
animalia,arthropoda,arachnida,astigmata,heteropsoridae,3
animalia,arthropoda,arachnida,astigmata,histiostomatidae,88
animalia,arthropoda,arachnida,astigmata,hyadesiidae,24
animalia,arthropoda,arachnida,astigmata,hypoderatidae,19
animalia,arthropoda,arachnida,astigmata,hypoderidae,7
animalia,arthropoda,arachnida,astigmata,knemidokoptidae,2
animalia,arthropoda,arachnida,astigmata,kramerellidae,2
animalia,arthropoda,arachnida,astigmata,kytoditidae,5
animalia,arthropoda,arachnida,astigmata,laminosioptidae,11
animalia,arthropoda,arachnida,astigmata,lardoglyphidae,7
animalia,arthropoda,arachnida,astigmata,lemurnyssidae,2
animalia,arthropoda,arachnida,astigmata,listrophoridae,50
animalia,arthropoda,arachnida,astigmata,lobalgidae,2
animalia,arthropoda,arachnida,astigmata,myocoptidae,10
animalia,arthropoda,arachnida,astigmata,oconnoriidae,1
animalia,arthropoda,arachnida,astigmata,pneumocoptidae,2
animalia,arthropoda,arachnida,astigmata,psoroptidae,24
animalia,arthropoda,arachnida,astigmata,psoroptoididae,5
animalia,arthropoda,arachnida,astigmata,pterolichidae,20
animalia,arthropoda,arachnida,astigmata,pteronyssidae,10
animalia,arthropoda,arachnida,astigmata,pyroglyphidae,36
animalia,arthropoda,arachnida,astigmata,rectijanuidae,1
animalia,arthropoda,arachnida,astigmata,rhyncoptidae,5
animalia,arthropoda,arachnida,astigmata,rosensteiniidae,20
animalia,arthropoda,arachnida,astigmata,saproglyphidae,1
animalia,arthropoda,arachnida,astigmata,sarcoptidae,140
animalia,arthropoda,arachnida,astigmata,suidasiidae,5
animalia,arthropoda,arachnida,astigmata,thysanocercidae,1
animalia,arthropoda,arachnida,astigmata,trouessartiidae,11
animalia,arthropoda,arachnida,astigmata,turbinoptidae,12
animalia,arthropoda,arachnida,astigmata,vexillariidae,3
animalia,arthropoda,arachnida,astigmata,winterschmidtiidae,35
animalia,arthropoda,arachnida,astigmata,xolalgidae,5
animalia,arthropoda,arachnida,holothyrida,,1
animalia,arthropoda,arachnida,holothyrida,holothyridae,20
animalia,arthropoda,arachnida,holothyrida,neothyridae,41
animalia,arthropoda,arachnida,ixodida,,4
animalia,arthropoda,arachnida,ixodida,amblyommidae,21
animalia,arthropoda,arachnida,ixodida,argasidae,172
animalia,arthropoda,arachnida,ixodida,ixodidae,759
animalia,arthropoda,arachnida,ixodida,nuttalliellidae,1
animalia,arthropoda,arachnida,mesostigmata,,47
animalia,arthropoda,arachnida,mesostigmata,aenictequidae,3
animalia,arthropoda,arachnida,mesostigmata,ameroseiidae,36
animalia,arthropoda,arachnida,mesostigmata,antennophoridae,5
animalia,arthropoda,arachnida,mesostigmata,antennoseiidae,1
animalia,arthropoda,arachnida,mesostigmata,arctacaridae,2
animalia,arthropoda,arachnida,mesostigmata,ascidae,108
animalia,arthropoda,arachnida,mesostigmata,asternoseiidae,2
animalia,arthropoda,arachnida,mesostigmata,celaenopsidae,16
animalia,arthropoda,arachnida,mesostigmata,cercomegistidae,3
animalia,arthropoda,arachnida,mesostigmata,cillibidae,3
animalia,arthropoda,arachnida,mesostigmata,circocyllibamidae,7
animalia,arthropoda,arachnida,mesostigmata,dasyponyssidae,1
animalia,arthropoda,arachnida,mesostigmata,davacaridae,5
animalia,arthropoda,arachnida,mesostigmata,deraiophoridae,4
animalia,arthropoda,arachnida,mesostigmata,dermanyssidae,84
animalia,arthropoda,arachnida,mesostigmata,diarthrophallidae,12
animalia,arthropoda,arachnida,mesostigmata,digamasellidae,48
animalia,arthropoda,arachnida,mesostigmata,dinychidae,7
animalia,arthropoda,arachnida,mesostigmata,diplogyniidae,28
animalia,arthropoda,arachnida,mesostigmata,discourellidae,1
animalia,arthropoda,arachnida,mesostigmata,discozerconidae,2
animalia,arthropoda,arachnida,mesostigmata,dithinozerconidae,7
animalia,arthropoda,arachnida,mesostigmata,entonyssidae,15
animalia,arthropoda,arachnida,mesostigmata,epicriidae,15
animalia,arthropoda,arachnida,mesostigmata,euryparasitidae,4
animalia,arthropoda,arachnida,mesostigmata,euzerconidae,10
animalia,arthropoda,arachnida,mesostigmata,eviphididae,34
animalia,arthropoda,arachnida,mesostigmata,fedrizziidae,40
animalia,arthropoda,arachnida,mesostigmata,haemogamasidae,8
animalia,arthropoda,arachnida,mesostigmata,halarachnidae,26
animalia,arthropoda,arachnida,mesostigmata,halolaelapidae,25
animalia,arthropoda,arachnida,mesostigmata,heatherellidae,4
animalia,arthropoda,arachnida,mesostigmata,heterozerconidae,29
animalia,arthropoda,arachnida,mesostigmata,hirstionyssidae,2
animalia,arthropoda,arachnida,mesostigmata,hoplomegistidae,3
animalia,arthropoda,arachnida,mesostigmata,hystrichonyssidae,2
animalia,arthropoda,arachnida,mesostigmata,ichthyostomatogasteridae,3
animalia,arthropoda,arachnida,mesostigmata,ixodorhynchidae,27
animalia,arthropoda,arachnida,mesostigmata,klinckowstroemiidae,11
animalia,arthropoda,arachnida,mesostigmata,laelapidae,607
animalia,arthropoda,arachnida,mesostigmata,laelaptonyssidae,4
animalia,arthropoda,arachnida,mesostigmata,leptolaelapidae,26
animalia,arthropoda,arachnida,mesostigmata,macrochelidae,105
animalia,arthropoda,arachnida,mesostigmata,macrodinychidae,4
animalia,arthropoda,arachnida,mesostigmata,macronyssidae,126
animalia,arthropoda,arachnida,mesostigmata,manitherionyssidae,1
animalia,arthropoda,arachnida,mesostigmata,megacelaenopsidae,2
animalia,arthropoda,arachnida,mesostigmata,megalolaelapidae,2
animalia,arthropoda,arachnida,mesostigmata,megisthanidae,9
animalia,arthropoda,arachnida,mesostigmata,melicharidae,20
animalia,arthropoda,arachnida,mesostigmata,metagynuridae,1
animalia,arthropoda,arachnida,mesostigmata,microgyniidae,5
animalia,arthropoda,arachnida,mesostigmata,nenteriidae,4
animalia,arthropoda,arachnida,mesostigmata,neotenogyniidae,1
animalia,arthropoda,arachnida,mesostigmata,ologamasidae,162
animalia,arthropoda,arachnida,mesostigmata,omentolaelapidae,1
animalia,arthropoda,arachnida,mesostigmata,oplitidae,8
animalia,arthropoda,arachnida,mesostigmata,otopheidomenidae,10
animalia,arthropoda,arachnida,mesostigmata,pachylaelapidae,16
animalia,arthropoda,arachnida,mesostigmata,panteniphididae,1
animalia,arthropoda,arachnida,mesostigmata,parantennulidae,3
animalia,arthropoda,arachnida,mesostigmata,parasitidae,168
animalia,arthropoda,arachnida,mesostigmata,parholaspididae,26
animalia,arthropoda,arachnida,mesostigmata,phaulodinychidae,4
animalia,arthropoda,arachnida,mesostigmata,philodanidae,1
animalia,arthropoda,arachnida,mesostigmata,phytoseiidae,438
animalia,arthropoda,arachnida,mesostigmata,podocinidae,10
animalia,arthropoda,arachnida,mesostigmata,polyaspididae,20
animalia,arthropoda,arachnida,mesostigmata,promegistidae,25
animalia,arthropoda,arachnida,mesostigmata,protodinychidae,1
animalia,arthropoda,arachnida,mesostigmata,ptochacaridae,2
animalia,arthropoda,arachnida,mesostigmata,pyrosejidae,5
animalia,arthropoda,arachnida,mesostigmata,rhinonyssidae,212
animalia,arthropoda,arachnida,mesostigmata,rhodacaridae,64
animalia,arthropoda,arachnida,mesostigmata,saltiseiidae,1
animalia,arthropoda,arachnida,mesostigmata,schizogyniidae,4
animalia,arthropoda,arachnida,mesostigmata,seiodidae,1
animalia,arthropoda,arachnida,mesostigmata,sejidae,39
animalia,arthropoda,arachnida,mesostigmata,spelaeorhynchidae,5
animalia,arthropoda,arachnida,mesostigmata,spinturnicidae,72
animalia,arthropoda,arachnida,mesostigmata,trachytidae,22
animalia,arthropoda,arachnida,mesostigmata,trachyuropodidae,28
animalia,arthropoda,arachnida,mesostigmata,trematuridae,23
animalia,arthropoda,arachnida,mesostigmata,trigonuropodidae,7
animalia,arthropoda,arachnida,mesostigmata,triplogyniidae,3
animalia,arthropoda,arachnida,mesostigmata,uroactiniidae,7
animalia,arthropoda,arachnida,mesostigmata,urodinychidae,31
animalia,arthropoda,arachnida,mesostigmata,uropodellidae,4
animalia,arthropoda,arachnida,mesostigmata,uropodidae,73
animalia,arthropoda,arachnida,mesostigmata,varroidae,4
animalia,arthropoda,arachnida,mesostigmata,veigaiidae,48
animalia,arthropoda,arachnida,mesostigmata,zerconidae,55
animalia,arthropoda,arachnida,opilioacarida,,1
animalia,arthropoda,arachnida,opilioacarida,opilioacaridae,32
animalia,arthropoda,arachnida,opiliones,,345
animalia,arthropoda,arachnida,opiliones,agoristenidae,37
animalia,arthropoda,arachnida,opiliones,assamiidae,45
animalia,arthropoda,arachnida,opiliones,biantidae,25
animalia,arthropoda,arachnida,opiliones,caddidae,14
animalia,arthropoda,arachnida,opiliones,ceratolasmatidae,19
animalia,arthropoda,arachnida,opiliones,cladonychiidae,8
animalia,arthropoda,arachnida,opiliones,cosmetidae,407
animalia,arthropoda,arachnida,opiliones,cranaidae,82
animalia,arthropoda,arachnida,opiliones,dicranolasmatidae,5
animalia,arthropoda,arachnida,opiliones,epedanidae,21
animalia,arthropoda,arachnida,opiliones,escadabiidae,27
animalia,arthropoda,arachnida,opiliones,gagrellidae,8
animalia,arthropoda,arachnida,opiliones,gonyleptidae,1128
animalia,arthropoda,arachnida,opiliones,guasiniidae,5
animalia,arthropoda,arachnida,opiliones,icaleptidae,4
animalia,arthropoda,arachnida,opiliones,ischyropsalididae,18
animalia,arthropoda,arachnida,opiliones,kimulidae,5
animalia,arthropoda,arachnida,opiliones,kustarachnidae,1
animalia,arthropoda,arachnida,opiliones,leiobunidae,1
animalia,arthropoda,arachnida,opiliones,manaosbiidae,49
animalia,arthropoda,arachnida,opiliones,megalopsalididae,25
animalia,arthropoda,arachnida,opiliones,minuidae,14
animalia,arthropoda,arachnida,opiliones,monoscutidae,3
animalia,arthropoda,arachnida,opiliones,nemastomatidae,66
animalia,arthropoda,arachnida,opiliones,nemastomoididae,2
animalia,arthropoda,arachnida,opiliones,neogoveidae,37
animalia,arthropoda,arachnida,opiliones,neopilionidae,99
animalia,arthropoda,arachnida,opiliones,nipponopsalididae,2
animalia,arthropoda,arachnida,opiliones,paranonychidae,25
animalia,arthropoda,arachnida,opiliones,pettalidae,96
animalia,arthropoda,arachnida,opiliones,phalangodidae,322
animalia,arthropoda,arachnida,opiliones,podoctidae,22
animalia,arthropoda,arachnida,opiliones,protolophidae,8
animalia,arthropoda,arachnida,opiliones,pyramidopidae,3
animalia,arthropoda,arachnida,opiliones,sabaconidae,26
animalia,arthropoda,arachnida,opiliones,samoidae,26
animalia,arthropoda,arachnida,opiliones,sandokanidae,13
animalia,arthropoda,arachnida,opiliones,sclerosomatidae,436
animalia,arthropoda,arachnida,opiliones,sironidae,54
animalia,arthropoda,arachnida,opiliones,stygnidae,129
animalia,arthropoda,arachnida,opiliones,stygnommatidae,20
animalia,arthropoda,arachnida,opiliones,stygnopsidae,28
animalia,arthropoda,arachnida,opiliones,stylocellidae,20
animalia,arthropoda,arachnida,opiliones,synthetonychidae,5
animalia,arthropoda,arachnida,opiliones,travuniidae,18
animalia,arthropoda,arachnida,opiliones,triaenonychidae,470
animalia,arthropoda,arachnida,opiliones,troglosironidae,17
animalia,arthropoda,arachnida,opiliones,trogulidae,23
animalia,arthropoda,arachnida,opiliones,zalmoxidae,92
animalia,arthropoda,arachnida,palpigradi,,16
animalia,arthropoda,arachnida,palpigradi,eukoeneniidae,10
animalia,arthropoda,arachnida,palpigradi,prokoeneniidae,1
animalia,arthropoda,arachnida,prostigmata,,41
animalia,arthropoda,arachnida,prostigmata,alicorhagiidae,3
animalia,arthropoda,arachnida,prostigmata,anystidae,31
animalia,arthropoda,arachnida,prostigmata,bdellidae,46
animalia,arthropoda,arachnida,prostigmata,caeculidae,9
animalia,arthropoda,arachnida,prostigmata,camerobiidae,5
animalia,arthropoda,arachnida,prostigmata,cheyletidae,83
animalia,arthropoda,arachnida,prostigmata,chyzeriidae,4
animalia,arthropoda,arachnida,prostigmata,cryptognathidae,16
animalia,arthropoda,arachnida,prostigmata,ctenothyadidae,1
animalia,arthropoda,arachnida,prostigmata,cunaxidae,24
animalia,arthropoda,arachnida,prostigmata,demodecidae,21
animalia,arthropoda,arachnida,prostigmata,diptilomiopidae,7
animalia,arthropoda,arachnida,prostigmata,ereynetidae,40
animalia,arthropoda,arachnida,prostigmata,eriophyidae,103
animalia,arthropoda,arachnida,prostigmata,erythraeidae,60
animalia,arthropoda,arachnida,prostigmata,eupodidae,30
animalia,arthropoda,arachnida,prostigmata,labidostommidae,2
animalia,arthropoda,arachnida,prostigmata,leeuwenhoekiidae,14
animalia,arthropoda,arachnida,prostigmata,mecognathidae,5
animalia,arthropoda,arachnida,prostigmata,microtrombidiidae,15
animalia,arthropoda,arachnida,prostigmata,myobiidae,77
animalia,arthropoda,arachnida,prostigmata,nanorchestidae,14
animalia,arthropoda,arachnida,prostigmata,pachygnathidae,3
animalia,arthropoda,arachnida,prostigmata,penthaleidae,12
